display_name,source,avg_wait_mins,min_wait_mins,max_wait_mins,service_start,service_end
53M,stop_times.txt,44.0,9.0,231.0,06:30:00,24:10:00
A41,stop_times.txt,44.0,6.0,197.0,05:25:00,25:03:00
A46,frequencies.txt,44.1,30.0,60.0,05:30:00,24:23:00
70K,stop_times.txt,44.2,19.0,139.0,05:40:00,24:30:00
B6,stop_times.txt,44.4,7.0,165.0,05:30:00,30:00:00
36X,stop_times.txt,44.5,10.0,205.0,07:00:00,23:15:00
806X,stop_times.txt,44.5,18.0,75.0,07:00:00,19:30:00
5X,stop_times.txt,44.8,1.0,160.0,06:00:00,24:00:00
28,stop_times.txt,44.9,2.0,126.0,05:40:00,24:30:00
44B1,frequencies.txt,45.0,45.0,45.0,05:45:00,22:59:00
79S,stop_times.txt,45.0,30.0,60.0,00:00:00,30:01:00
NA29,stop_times.txt,45.0,25.0,218.0,00:35:00,06:28:00
E36S,stop_times.txt,45.0,20.0,60.0,05:30:00,19:09:00
1R,stop_times.txt,45.0,45.0,45.0,08:30:00,11:45:00
E36P,stop_times.txt,45.0,30.0,60.0,05:10:00,19:21:00
44B1,stop_times.txt,45.0,14.0,76.0,05:45:00,22:59:00
94S,frequencies.txt,45.0,45.0,45.0,13:30:00,18:25:00
NR331S,frequencies.txt,45.0,30.0,60.0,06:45:00,23:40:00
74A,frequencies.txt,45.0,15.0,60.0,06:00:00,22:35:00
32H,stop_times.txt,45.0,9.0,111.0,08:00:00,20:30:00
44B,frequencies.txt,45.0,45.0,45.0,05:30:00,22:00:00
NR330,stop_times.txt,45.0,2.0,193.0,06:00:00,24:45:00
62S,stop_times.txt,45.2,2.0,88.0,00:01:00,05:30:00
37H,stop_times.txt,45.2,2.0,158.0,06:10:00,24:15:00
807B,stop_times.txt,45.2,29.0,89.0,05:45:00,24:15:00
73B,stop_times.txt,45.6,3.0,188.0,06:45:00,19:42:00
213D,stop_times.txt,45.8,1.0,219.0,05:30:00,22:51:00
NA47,stop_times.txt,45.8,16.0,204.0,00:25:00,06:34:00
NA41,stop_times.txt,46.0,25.0,80.0,00:25:00,06:10:00
A36,stop_times.txt,46.3,4.0,184.0,05:10:00,24:46:00
5,stop_times.txt,46.3,4.0,157.0,05:30:00,24:45:00
290A,stop_times.txt,46.3,1.0,200.0,05:15:00,25:06:00
409S,stop_times.txt,46.3,8.0,207.0,05:50:00,23:15:00
79X,stop_times.txt,46.5,3.0,230.0,05:35:00,24:00:00
N23,stop_times.txt,46.6,30.0,60.0,00:15:00,06:54:00
285A,stop_times.txt,46.7,5.0,140.0,07:00:00,19:50:00
409,stop_times.txt,46.8,9.0,206.0,05:50:00,23:15:00
7041,stop_times.txt,46.8,5.0,110.0,07:15:00,20:50:00
74D,frequencies.txt,47.0,25.0,60.0,09:00:00,22:25:00
58,stop_times.txt,47.0,11.0,161.0,05:30:00,24:00:00
S64C,stop_times.txt,47.3,22.0,98.0,05:20:00,18:49:00
71S,stop_times.txt,47.4,22.0,158.0,06:00:00,24:55:00
S64P,stop_times.txt,47.5,22.0,158.0,07:20:00,19:07:00
B2X,stop_times.txt,47.7,7.0,167.0,07:25:00,21:20:00
A31,stop_times.txt,48.2,2.0,212.0,05:20:00,24:48:00
7000040,stop_times.txt,48.3,40.0,75.0,11:40:00,19:25:00
7000039,stop_times.txt,48.3,40.0,75.0,10:55:00,18:55:00
7000038,stop_times.txt,48.3,40.0,75.0,10:40:00,18:10:00
A33X,stop_times.txt,48.5,1.0,231.0,05:00:00,24:34:00
796S,stop_times.txt,48.7,9.0,239.0,00:40:00,06:21:00
82K,stop_times.txt,48.8,5.0,150.0,06:00:00,23:10:00
30B,stop_times.txt,48.8,12.0,196.0,06:30:00,23:45:00
270B,stop_times.txt,48.9,1.0,179.0,05:50:00,25:11:00
59,stop_times.txt,49.0,12.0,120.0,06:30:00,24:03:00
402S,stop_times.txt,49.0,23.0,127.0,02:30:00,26:30:00
NA52,stop_times.txt,49.0,45.0,65.0,00:45:00,05:40:00
403,stop_times.txt,49.0,49.0,49.0,06:00:00,23:20:00
611P,stop_times.txt,49.0,8.0,172.0,06:30:00,19:00:00
58K,stop_times.txt,49.0,8.0,172.0,06:00:00,23:00:00
296D,stop_times.txt,49.0,3.0,160.0,05:50:00,24:00:00
A42,frequencies.txt,49.1,30.0,60.0,05:35:00,24:00:00
290E,stop_times.txt,49.1,15.0,129.0,06:55:00,19:39:00
795X,stop_times.txt,49.1,5.0,180.0,05:30:00,24:15:00
A12,stop_times.txt,49.3,6.0,169.0,05:30:00,24:15:00
310M,stop_times.txt,49.5,18.0,132.0,06:30:00,23:30:00
90B,stop_times.txt,49.5,5.0,150.0,06:30:00,24:10:00
273A,stop_times.txt,49.8,2.0,223.0,05:25:00,24:55:00
N26,stop_times.txt,49.8,25.0,139.0,00:20:00,07:16:00
69K,stop_times.txt,49.8,13.0,197.0,06:30:00,24:00:00
63X,stop_times.txt,50.0,1.0,200.0,05:30:00,25:09:00
268,stop_times.txt,50.0,10.0,90.0,05:45:00,24:40:00
373,stop_times.txt,50.0,30.0,60.0,07:00:00,20:40:00
293S,stop_times.txt,50.0,20.0,210.0,00:35:00,06:05:00
70A,frequencies.txt,50.0,30.0,60.0,07:15:00,21:00:00
32H,frequencies.txt,50.0,30.0,60.0,08:00:00,20:30:00
DB01RA,stop_times.txt,50.0,50.0,50.0,10:10:00,22:35:00
NA21,stop_times.txt,50.0,50.0,50.0,00:40:00,04:40:00
38A,stop_times.txt,50.0,2.0,100.0,05:45:00,24:25:00
14H,frequencies.txt,50.0,30.0,60.0,08:00:00,20:00:00
62K,stop_times.txt,50.2,5.0,229.0,06:05:00,23:53:00
280X,stop_times.txt,50.2,5.0,176.0,05:40:00,24:30:00
A28,stop_times.txt,50.4,5.0,90.0,05:25:00,24:20:00
44S,stop_times.txt,50.5,11.0,169.0,06:30:00,22:30:00
E21A,stop_times.txt,50.5,20.0,131.0,07:30:00,22:00:00
18P,stop_times.txt,50.5,12.0,128.0,05:30:00,09:12:00
234X,stop_times.txt,50.8,1.0,200.0,06:15:00,24:14:00
12S,stop_times.txt,50.8,7.0,157.0,06:30:00,23:00:00
620,stop_times.txt,50.8,3.0,177.0,06:00:00,23:05:00
E22C,stop_times.txt,51.2,7.0,120.0,06:00:00,21:50:00
79K,stop_times.txt,51.4,2.0,240.0,05:40:00,24:15:00
A32,frequencies.txt,51.4,35.0,60.0,05:25:00,24:14:00
268B,stop_times.txt,51.4,8.0,196.0,07:00:00,24:30:00
793,stop_times.txt,51.6,6.0,201.0,05:30:00,24:15:00
25K,stop_times.txt,51.7,5.0,165.0,04:45:00,25:19:00
7058,stop_times.txt,51.7,10.0,120.0,09:15:00,17:20:00
60M,stop_times.txt,51.7,5.0,225.0,05:40:00,24:40:00
5D,stop_times.txt,52.0,36.0,84.0,06:00:00,22:00:00
67K,stop_times.txt,52.0,3.0,168.0,06:25:00,23:00:00
33M,stop_times.txt,52.2,2.0,195.0,06:25:00,24:30:00
88X,stop_times.txt,52.2,1.0,165.0,05:40:00,23:30:00
N271,stop_times.txt,52.3,24.0,119.0,00:45:00,05:29:00
23B,stop_times.txt,52.5,13.0,180.0,06:00:00,24:00:00
406,frequencies.txt,52.5,45.0,60.0,06:45:00,16:30:00
19M,stop_times.txt,52.5,4.0,176.0,06:45:00,24:30:00
101M,stop_times.txt,52.8,5.0,190.0,05:30:00,25:15:00
A38,frequencies.txt,53.0,30.0,60.0,05:35:00,23:55:00
798X,stop_times.txt,53.0,34.0,68.0,07:00:00,19:28:00
82M,stop_times.txt,53.0,4.0,229.0,05:45:00,23:00:00
A30,stop_times.txt,53.2,2.0,240.0,05:20:00,24:00:00
B9,stop_times.txt,53.8,1.0,240.0,06:00:00,22:30:00
803K,stop_times.txt,54.0,6.0,234.0,06:00:00,24:55:00
8M,stop_times.txt,54.2,6.0,171.0,06:00:00,23:30:00
18M,stop_times.txt,54.3,3.0,143.0,06:05:00,24:35:00
48M,stop_times.txt,54.4,4.0,204.0,06:12:00,24:00:00
E31,stop_times.txt,54.6,7.0,143.0,05:30:00,24:13:00
613,stop_times.txt,54.9,1.0,125.0,05:40:00,24:41:00
7025,stop_times.txt,55.0,8.0,128.0,08:00:00,19:53:00
S52A,stop_times.txt,55.0,55.0,55.0,06:15:00,17:41:00
4004,stop_times.txt,55.0,5.0,115.0,06:45:00,19:30:00
78S,stop_times.txt,55.0,40.0,80.0,09:30:00,17:27:00
47,stop_times.txt,55.0,10.0,230.0,06:00:00,23:00:00
51M,stop_times.txt,55.0,15.0,165.0,06:20:00,24:00:00
79M,stop_times.txt,55.2,6.0,234.0,06:30:00,24:00:00
N182,stop_times.txt,55.4,11.0,160.0,00:00:00,05:50:00
277A,stop_times.txt,55.5,5.0,120.0,07:10:00,21:50:00
11K,stop_times.txt,55.5,8.0,205.0,06:00:00,24:05:00
7018,stop_times.txt,55.6,8.0,172.0,08:10:00,16:42:00
A47X,stop_times.txt,55.6,17.0,185.0,05:00:00,25:11:00
290,stop_times.txt,55.9,3.0,200.0,05:15:00,23:55:00
275R,stop_times.txt,55.9,4.0,216.0,07:30:00,18:45:00
69A,stop_times.txt,56.0,2.0,164.0,07:00:00,22:30:00
E32,stop_times.txt,56.0,2.0,180.0,05:15:00,24:00:00
2E,stop_times.txt,56.1,3.0,205.0,05:45:00,23:50:00
78C,stop_times.txt,56.5,1.0,165.0,05:40:00,22:34:00
A32,stop_times.txt,56.6,1.0,240.0,05:25:00,24:14:00
E11B,stop_times.txt,56.6,12.0,240.0,06:35:00,23:40:00
A22,stop_times.txt,56.6,6.0,220.0,05:20:00,25:27:00
N691,stop_times.txt,57.0,20.0,189.0,00:00:00,06:19:00
76A,stop_times.txt,57.0,24.0,213.0,06:00:00,23:30:00
E37C,stop_times.txt,57.1,7.0,120.0,06:00:00,21:25:00
20E,stop_times.txt,57.2,39.0,110.0,06:30:00,20:00:00
N171,stop_times.txt,58.0,56.0,60.0,00:23:00,05:55:00
74D,stop_times.txt,58.0,9.0,120.0,09:00:00,22:25:00
E21D,stop_times.txt,58.2,10.0,220.0,05:30:00,25:02:00
A11,stop_times.txt,58.3,1.0,194.0,05:10:00,25:34:00
N619,stop_times.txt,58.4,20.0,211.0,00:15:00,06:44:00
624,stop_times.txt,58.6,8.0,172.0,06:00:00,24:00:00
A28,frequencies.txt,58.8,55.0,60.0,05:25:00,24:20:00
68S,stop_times.txt,58.8,5.0,185.0,06:30:00,35:00:00
796P,stop_times.txt,58.9,19.0,170.0,07:00:00,24:00:00
N969,stop_times.txt,59.7,12.0,163.0,00:15:00,06:43:00
307,stop_times.txt,59.7,6.0,165.0,06:00:00,24:06:00
61,frequencies.txt,60.0,60.0,60.0,00:30:00,28:30:00
A26,frequencies.txt,60.0,60.0,60.0,06:00:00,23:55:00
629,stop_times.txt,60.0,60.0,60.0,09:30:00,11:05:00
X11R,stop_times.txt,60.0,60.0,60.0,09:00:00,20:06:00
99R,frequencies.txt,60.0,60.0,60.0,07:30:00,20:30:00
277A,frequencies.txt,60.0,60.0,60.0,07:10:00,21:50:00
33R,frequencies.txt,60.0,60.0,60.0,07:00:00,18:15:00
58P,stop_times.txt,60.0,60.0,60.0,18:00:00,19:45:00
N44B,frequencies.txt,60.0,60.0,60.0,22:15:00,30:15:00
N44B,stop_times.txt,60.0,12.0,108.0,22:15:00,30:15:00
99R,stop_times.txt,60.0,29.0,91.0,07:30:00,20:30:00
A43P,frequencies.txt,60.0,60.0,60.0,05:30:00,24:00:00
A17,stop_times.txt,60.0,60.0,60.0,05:30:00,25:25:00
251M,stop_times.txt,60.0,60.0,60.0,07:00:00,09:33:00
74R,frequencies.txt,60.0,60.0,60.0,07:30:00,18:45:00
501S,frequencies.txt,60.0,60.0,60.0,00:15:00,05:15:00
B3M,frequencies.txt,60.0,60.0,60.0,09:50:00,19:50:00
301M,frequencies.txt,60.0,60.0,60.0,18:00:00,19:00:00
20R,frequencies.txt,60.0,60.0,60.0,05:40:00,20:15:00
E43,stop_times.txt,60.0,60.0,60.0,06:00:00,20:10:00
270E,stop_times.txt,60.0,60.0,60.0,18:35:00,23:05:00
DB02RA,frequencies.txt,60.0,60.0,60.0,07:15:00,23:15:00
DB01RA,frequencies.txt,60.0,60.0,60.0,10:10:00,22:35:00
82D,stop_times.txt,60.0,17.0,103.0,07:15:00,19:03:00
NR334,frequencies.txt,60.0,60.0,60.0,06:00:00,24:00:00
H3,frequencies.txt,60.0,60.0,60.0,10:00:00,17:00:00
H4,frequencies.txt,60.0,60.0,60.0,11:00:00,18:00:00
281B,stop_times.txt,60.0,60.0,60.0,06:50:00,08:50:00
HK2,frequencies.txt,60.0,60.0,60.0,17:15:00,22:15:00
7057,stop_times.txt,60.0,60.0,60.0,08:15:00,16:00:00
N930,stop_times.txt,60.3,20.0,141.0,01:35:00,06:54:00
973,stop_times.txt,60.4,4.0,206.0,07:00:00,21:00:00
25B,stop_times.txt,61.0,1.0,200.0,05:40:00,24:00:00
804,stop_times.txt,61.2,22.0,218.0,06:00:00,23:00:00
208,stop_times.txt,61.2,1.0,175.0,05:40:00,22:00:00
10M,stop_times.txt,61.2,5.0,235.0,06:15:00,24:01:00
604,stop_times.txt,61.3,2.0,167.0,05:45:00,21:40:00
N796,stop_times.txt,61.4,30.0,109.0,00:38:00,28:15:00
948,stop_times.txt,62.0,10.0,240.0,08:20:00,24:00:00
930X,stop_times.txt,62.2,13.0,240.0,05:55:00,25:00:00
7000023,stop_times.txt,62.3,5.0,150.0,07:45:00,19:50:00
N269,stop_times.txt,62.4,2.0,150.0,00:00:00,06:00:00
N122,stop_times.txt,62.4,17.0,240.0,00:10:00,05:59:00
109M,stop_times.txt,62.7,5.0,175.0,05:35:00,25:25:00
47P,stop_times.txt,63.3,30.0,115.0,06:45:00,15:36:00
230R,stop_times.txt,63.3,5.0,215.0,09:00:00,22:30:00
298X,stop_times.txt,63.3,40.0,110.0,07:30:00,23:15:00
505,stop_times.txt,63.4,9.0,120.0,06:30:00,22:00:00
N4C,stop_times.txt,64.2,17.0,120.0,00:00:00,06:00:00
14H,stop_times.txt,64.6,19.0,139.0,08:00:00,20:00:00
X6C,stop_times.txt,64.6,7.0,150.0,07:00:00,21:15:00
6F,stop_times.txt,64.9,7.0,182.0,06:00:00,24:07:00
501S,stop_times.txt,65.0,65.0,65.0,00:15:00,05:15:00
274,stop_times.txt,65.0,65.0,65.0,06:40:00,08:50:00
682B,stop_times.txt,65.8,15.0,200.0,06:00:00,22:18:00
53,stop_times.txt,66.0,15.0,210.0,05:50:00,24:15:00
62,stop_times.txt,66.0,12.0,228.0,06:15:00,25:20:00
NA32,stop_times.txt,66.2,35.0,207.0,00:20:00,05:52:00
N281,stop_times.txt,66.5,12.0,132.0,00:40:00,25:22:00
103M,stop_times.txt,66.5,5.0,196.0,06:15:00,25:52:00
605,stop_times.txt,67.0,2.0,220.0,06:30:00,21:00:00
NA36,stop_times.txt,67.2,30.0,120.0,00:10:00,05:14:00
N216,stop_times.txt,67.2,16.0,124.0,00:00:00,05:40:00
A35,stop_times.txt,67.4,5.0,152.0,05:30:00,25:32:00
NA31,stop_times.txt,67.5,25.0,240.0,00:25:00,06:00:00
16B,stop_times.txt,68.2,3.0,237.0,06:00:00,23:00:00
936,stop_times.txt,68.9,20.0,212.0,07:00:00,23:00:00
N90,stop_times.txt,69.0,14.0,114.0,00:10:00,05:40:00
287,stop_times.txt,69.2,20.0,120.0,06:55:00,22:30:00
272X,stop_times.txt,69.4,5.0,230.0,07:45:00,22:25:00
N962,stop_times.txt,69.6,3.0,153.0,00:00:00,06:18:00
A43P,stop_times.txt,69.7,19.0,221.0,05:30:00,24:00:00
E42C,stop_times.txt,70.0,20.0,120.0,06:05:00,21:10:00
56K,stop_times.txt,70.3,20.0,180.0,06:00:00,20:24:00
A38,stop_times.txt,70.5,3.0,183.0,05:35:00,23:55:00
N35,stop_times.txt,70.7,1.0,179.0,01:30:00,05:44:00
N293,stop_times.txt,71.2,20.0,210.0,00:00:00,05:40:00
81M,stop_times.txt,71.7,8.0,232.0,05:45:00,23:25:00
16X,stop_times.txt,72.1,25.0,170.0,05:30:00,23:35:00
76B,stop_times.txt,72.5,5.0,235.0,06:00:00,22:20:00
88B,stop_times.txt,73.9,6.0,220.0,06:00:00,24:00:00
DB02RA,stop_times.txt,74.0,52.0,128.0,07:15:00,23:15:00
N42,stop_times.txt,74.3,60.0,103.0,00:20:00,06:37:00
64P,stop_times.txt,75.0,75.0,75.0,18:30:00,20:20:00
271X,stop_times.txt,75.0,75.0,75.0,17:30:00,20:07:00
45M,stop_times.txt,75.2,5.0,240.0,05:55:00,23:00:00
K52A,stop_times.txt,75.3,18.0,198.0,08:00:00,18:00:00
96R,stop_times.txt,75.6,1.0,180.0,07:30:00,19:59:00
N21A,stop_times.txt,75.7,60.0,107.0,00:10:00,07:03:00
N31,stop_times.txt,76.9,15.0,180.0,00:00:00,24:18:00
264R,stop_times.txt,77.0,62.0,92.0,09:45:00,19:00:00
15X,stop_times.txt,78.0,78.0,78.0,07:10:00,19:00:00
NA30,stop_times.txt,78.3,35.0,209.0,00:45:00,05:39:00
R33,stop_times.txt,78.9,28.0,210.0,06:30:00,22:13:00
22M,stop_times.txt,79.0,6.0,210.0,05:30:00,25:30:00
N8,stop_times.txt,79.0,27.0,213.0,00:15:00,06:50:00
A42,stop_times.txt,79.3,58.0,120.0,05:35:00,24:00:00
N30,stop_times.txt,80.0,42.0,228.0,00:20:00,05:53:00
A20,stop_times.txt,80.8,16.0,120.0,06:30:00,25:46:00
A10,stop_times.txt,81.1,40.0,180.0,05:30:00,26:01:00
E22A,stop_times.txt,81.8,23.0,227.0,05:20:00,23:50:00
16A,stop_times.txt,82.0,2.0,240.0,05:45:00,25:25:00
A46,stop_times.txt,84.0,22.0,240.0,05:30:00,24:23:00
N260,stop_times.txt,84.0,54.0,114.0,00:00:00,06:00:00
811A,stop_times.txt,84.3,28.0,189.0,06:15:00,23:00:00
56C,stop_times.txt,85.0,4.0,236.0,06:00:00,21:30:00
8H,stop_times.txt,85.0,22.0,138.0,07:30:00,20:20:00
N170,stop_times.txt,86.0,22.0,240.0,00:00:00,06:22:00
673,stop_times.txt,86.0,14.0,194.0,09:00:00,23:44:00
38M,stop_times.txt,86.2,5.0,174.0,06:30:00,24:34:00
216M,stop_times.txt,86.5,45.0,150.0,05:45:00,24:40:00
E11,stop_times.txt,87.1,16.0,240.0,05:20:00,24:00:00
7000034,stop_times.txt,87.1,29.0,120.0,12:15:00,22:44:00
4007,stop_times.txt,90.0,4.0,176.0,05:30:00,19:26:00
7000006,stop_times.txt,90.0,90.0,90.0,09:00:00,14:30:00
263C,stop_times.txt,90.0,50.0,130.0,06:35:00,19:30:00
7000004,stop_times.txt,90.0,19.0,221.0,11:00:00,17:41:00
X15,stop_times.txt,90.0,80.0,100.0,10:00:00,21:30:00
600,stop_times.txt,91.4,40.0,233.0,06:00:00,23:07:00
W3,stop_times.txt,92.9,45.0,210.0,05:15:00,23:30:00
37S,stop_times.txt,93.3,40.0,120.0,11:50:00,16:34:00
59B,stop_times.txt,93.4,14.0,180.0,06:00:00,23:00:00
314,stop_times.txt,93.7,41.0,199.0,11:08:00,17:38:00
N8X,stop_times.txt,94.0,79.0,109.0,00:15:00,05:30:00
798P,stop_times.txt,95.0,6.0,184.0,06:40:00,09:44:00
403X,stop_times.txt,96.1,38.0,202.0,06:00:00,24:00:00
E11A,stop_times.txt,96.6,35.0,216.0,05:20:00,24:00:00
7000036,stop_times.txt,96.7,5.0,235.0,11:40:00,17:15:00
7000008,stop_times.txt,97.5,5.0,235.0,06:00:00,22:45:00
7015,stop_times.txt,98.1,5.0,235.0,05:40:00,23:45:00
609,stop_times.txt,98.6,17.0,223.0,06:00:00,22:30:00
N42A,stop_times.txt,101.0,101.0,101.0,00:20:00,05:59:00
60K,stop_times.txt,103.3,8.0,240.0,05:50:00,24:06:00
E21B,stop_times.txt,105.0,30.0,180.0,05:40:00,23:50:00
7016,stop_times.txt,105.0,38.0,172.0,09:00:00,18:22:00
610S,stop_times.txt,106.5,66.0,180.0,00:00:00,27:00:00
7000025,stop_times.txt,106.7,80.0,160.0,08:30:00,13:50:00
11S,stop_times.txt,106.8,24.0,180.0,00:00:00,05:30:00
52A,stop_times.txt,107.0,2.0,216.0,05:30:00,25:00:00
20T,stop_times.txt,108.8,60.0,148.0,09:15:00,17:00:00
HK2,stop_times.txt,111.0,111.0,111.0,17:15:00,22:15:00
NA10,stop_times.txt,115.0,115.0,115.0,01:05:00,06:50:00
N960,stop_times.txt,118.0,118.0,118.0,01:25:00,05:57:00
B9A,stop_times.txt,120.0,120.0,120.0,09:00:00,22:00:00
7000028,stop_times.txt,120.0,60.0,180.0,09:30:00,17:30:00
7000030,stop_times.txt,120.0,75.0,210.0,10:30:00,16:30:00
7000005,stop_times.txt,120.0,30.0,180.0,09:00:00,16:30:00
15B,stop_times.txt,120.0,120.0,120.0,17:30:00,20:23:00
22A,stop_times.txt,120.0,4.0,180.0,07:00:00,23:00:00
7001,stop_times.txt,120.0,120.0,120.0,14:00:00,18:36:00
7000014,stop_times.txt,130.0,10.0,240.0,08:30:00,19:00:00
60,stop_times.txt,132.9,60.0,240.0,06:30:00,23:00:00
814,stop_times.txt,135.0,60.0,210.0,06:30:00,23:30:00
N241,stop_times.txt,136.0,64.0,240.0,00:10:00,06:00:00
7000029,stop_times.txt,145.0,145.0,145.0,09:00:00,11:25:00
7026,stop_times.txt,150.0,150.0,150.0,12:30:00,15:00:00
E23A,stop_times.txt,160.0,90.0,210.0,05:30:00,24:00:00
NA20,stop_times.txt,163.0,163.0,163.0,00:25:00,05:52:00
A23,stop_times.txt,175.0,175.0,175.0,05:10:00,24:10:00
A25,stop_times.txt,198.0,173.0,223.0,05:10:00,24:30:00
N3D,stop_times.txt,229.0,229.0,229.0,00:45:00,05:36:00
